Stock,Date,Open,High,Low,Close,Volume,Log Return,Volatility
GOOGL,2022-05-31,2268.1,2457.09,2037.6936,2275.24,42514648,0.04310017171057752,
GOOGL,2022-04-29,2790.0,2874.24,2254.7301,2282.19,37720682,0.003049966927667794,
GOOGL,2022-03-31,2697.57,2875.87,2505.5,2781.35,36383218,0.19780091307030362,
GOOGL,2022-02-28,2751.89,3030.9315,2499.065,2701.14,46381207,-0.029262515220440235,
GOOGL,2022-01-31,2901.1,2929.6978,2490.0,2706.07,38092594,0.0018234917327314662,
GOOGL,2021-12-31,2880.0,2982.0,2786.42,2897.04,30992881,0.06819212822432771,
GOOGL,2021-11-30,2960.92,3019.33,2832.03,2837.95,30278875,-0.02060756553706682,
GOOGL,2021-10-29,2688.95,2973.0,2621.0,2960.92,36040000,0.04241807031332848,
GOOGL,2021-09-30,2900.0,2925.075,2671.12,2673.52,29545719,-0.10210407464606575,
GOOGL,2021-08-31,2702.34,2919.41,2666.39,2893.95,23041294,0.07922639472591433,
GOOGL,2021-07-30,2434.5,2765.94,2430.63,2694.53,30452492,-0.07139855881446436,
GOOGL,2021-06-30,2374.44,2461.91,2329.52,2441.79,27241174,-0.09849241521576166,
GOOGL,2021-05-28,2364.91,2389.05,2193.62,2356.85,30175239,-0.03540539519647865,
GOOGL,2021-04-30,2092.25,2431.38,2091.43,2353.5,35119920,-0.0014223998491899573,
GOOGL,2021-03-31,2048.0,2113.74,1994.0,2062.52,37837953,-0.1319750457096793,
GOOGL,2021-02-26,1844.585,2145.14,1844.585,2021.91,33609952,-0.01988592692747423,
GOOGL,2021-01-29,1760.0,1932.08,1696.1014,1827.36,39569373,-0.10117030690174664,
GOOGL,2020-12-31,1766.655,1843.83,1694.0,1752.64,30424255,-0.04174907970694025,
GOOGL,2020-11-30,1623.54,1816.89,1612.108,1754.4,31560329,0.0010036955083219832,
GOOGL,2020-10-30,1483.6608,1681.315,1433.23,1616.11,42753029,-0.08210489103231731,
GOOGL,2020-09-30,1632.16,1726.1022,1402.15,1465.6,41834280,-0.09775731215149544,
GOOGL,2020-08-31,1491.0,1652.79,1464.03,1629.53,30731651,0.10602691474366342,
GOOGL,2020-07-31,1419.17,1587.05,1414.18,1487.95,41090608,-0.09089229598559445,
GOOGL,2020-06-30,1425.7,1475.79,1351.65,1418.05,40715938,-0.04811664527662534,
GOOGL,2020-05-29,1324.09,1445.11,1296.01,1433.52,36255952,0.010850269690850817,
GOOGL,2020-04-30,1124.0,1360.15,1075.08,1346.7,56214524,-0.06247580263616405,
GOOGL,2020-03-31,1351.39,1408.19,1008.87,1161.95,78534591,-0.14755752722982146,
GOOGL,2020-02-28,1461.65,1530.74,1268.21,1339.25,41565155,0.14201012753489503,
GOOGL,2020-01-31,1348.41,1500.58,1346.49,1432.78,33629150,0.06750685720570863,
GOOGL,2019-12-31,1302.56,1367.05,1277.05,1339.39,28279817,-0.06740232654826478,
GOOGL,2019-11-29,1265.8,1333.92,1259.71,1304.09,26359574,-0.026708806908667827,
GOOGL,2019-10-31,1222.49,1299.24,1163.14,1258.8,30611918,-0.03534659331959393,
GOOGL,2019-09-30,1181.85,1248.02,1163.71,1221.14,26274335,-0.030374037537855447,
GOOGL,2019-08-30,1217.63,1236.3,1142.75,1190.53,29345892,-0.02538626254697079,
GOOGL,2019-07-31,1101.04,1268.39,1095.33,1218.2,35763639,0.02297577329695863,
GOOGL,2019-06-28,1066.93,1126.57,1027.03,1082.8,35623822,-0.11782408066223815,
GOOGL,2019-05-31,1197.5,1199.25,1103.35,1106.5,37137156,0.021651601750958347,
GOOGL,2019-04-30,1187.54,1296.97,1183.0,1198.96,32374805,0.08025263384563637,
GOOGL,2019-03-29,1131.0,1236.44,1130.2,1176.89,33186195,-0.01857914838785487,
GOOGL,2019-02-28,1122.29,1154.0,1093.59,1126.55,32610016,-0.04371550079749112,
GOOGL,2019-01-31,1027.2,1127.67,1022.37,1125.89,34860110,-0.0005860311652152021,
GOOGL,2018-12-31,1132.16,1135.0,977.66,1044.96,42869863,-0.07459522683183245,
GOOGL,2018-11-30,1091.4,1109.93,1002.21,1109.65,39313400,0.06006604311439116,
GOOGL,2018-10-31,1213.0,1224.52,1007.2,1090.58,56549878,-0.01733498547417989,
GOOGL,2018-09-28,1222.52,1227.87,1151.5,1207.08,35927191,0.10149455513968887,
GOOGL,2018-08-31,1239.11,1271.96,1204.0,1231.8,34298428,0.02027229431869576,
GOOGL,2018-07-31,1115.35,1291.44,1106.6,1227.22,41806085,-0.0037250655106899947,
GOOGL,2018-06-29,1112.87,1201.49,1106.07,1129.19,40184605,-0.08325088722926587,
GOOGL,2018-05-31,1016.3,1118.15,1007.89,1100.0,37036543,-0.026190381726525113,
GOOGL,2018-04-30,1027.62,1097.51,994.25,1018.58,49252199,-0.07690067932157561,
GOOGL,2018-03-29,1109.54,1178.16,984.0,1037.14,50738448,0.018057424473911118,
GOOGL,2018-02-28,1175.99,1187.45,997.0,1103.92,48581820,0.062400556504501596,
GOOGL,2018-01-31,1053.02,1198.0,1053.02,1182.22,31746835,0.06852654541510217,
GOOGL,2017-12-29,1030.41,1086.49,1002.32,1053.4,29093692,-0.11537099880911215,
GOOGL,2017-11-30,1036.32,1080.0,1028.66,1036.17,27895294,-0.01649180502749654,
GOOGL,2017-10-31,975.65,1063.62,961.95,1033.04,35135039,-0.0030253114833963812,
GOOGL,2017-09-29,957.47,975.81,924.5101,973.72,28940676,-0.059137402557176595,
GOOGL,2017-08-31,947.81,957.195,918.6,955.24,31859046,-0.019161170172757855,
GOOGL,2017-07-31,933.22,1006.19,915.31,945.5,40338583,-0.01024872970994942,
GOOGL,2017-06-30,990.96,1008.61,929.6,929.68,43247076,-0.01687344718389398,
GOOGL,2017-05-31,924.15,999.6,920.8,987.09,34853054,0.059920779772060874,
GOOGL,2017-04-28,848.75,935.9,834.6,924.52,28152403,-0.0654865367781909,
GOOGL,2017-03-31,851.38,874.42,824.3,847.8,34553208,-0.08662992498995156,
GOOGL,2017-02-28,824.0,853.79,812.051,844.93,26492197,-0.0033909752294912225,
GOOGL,2017-01-31,800.62,867.0,796.89,820.19,36840255,-0.02971776295366787,
GOOGL,2016-12-30,778.55,824.3,753.36,792.45,34356689,-0.03440660845694298,
GOOGL,2016-11-30,810.87,816.04,743.59,775.88,48353316,-0.02113154322834367,
GOOGL,2016-10-31,802.55,839.0,796.23,809.9,35391730,0.04291291420485312,
GOOGL,2016-09-30,791.98,819.06,783.5,804.06,31576994,-0.007236889994752227,
GOOGL,2016-08-31,786.67,813.879,785.04,789.85,28857075,-0.017830839245085706,
GOOGL,2016-07-29,705.1,803.94,699.0,791.34,32667502,0.001884657050742323,
GOOGL,2016-06-30,748.47,751.37,672.66,703.53,41979195,-0.11761719149739008,
GOOGL,2016-05-31,711.92,753.48,704.05,748.85,34108232,0.06242817686994628,
GOOGL,2016-04-29,757.16,790.95,703.2,707.88,46661769,-0.05626410863542045,
GOOGL,2016-03-31,721.3,777.31,704.0,762.9,42564849,0.07485237329319945,
GOOGL,2016-02-29,771.26,810.35,682.01,717.22,67647477,-0.061744333529814024,
GOOGL,2016-01-29,762.2,769.2,687.78,761.35,51999240,0.05971054572037193,
GOOGL,2015-12-31,766.94,798.69,736.26,778.01,43650531,0.021646204279481877,
GOOGL,2015-11-30,737.88,782.9,731.45,762.85,37574197,-0.019677958007012275,
GOOGL,2015-10-30,637.94,752.5,631.115,737.39,50293840,-0.03394449501195579,
GOOGL,2015-09-30,633.66,681.99,617.84,637.2,43458108,-0.14603334651136188,
GOOGL,2015-08-31,657.66,704.0,593.09,647.82,55344735,0.016529301951210506,
GOOGL,2015-07-31,543.66,713.33,539.76,657.5,68543766,0.014831884064815568,
GOOGL,2015-06-30,548.73,565.61,538.8506,540.04,35218182,-0.19680155316287434,
GOOGL,2015-05-29,550.51,558.24,532.235,545.32,32421761,0.009729567428883633,
GOOGL,2015-04-30,554.83,584.7,529.0,548.77,43746541,0.006306631876543841,
GOOGL,2015-03-31,567.0,583.2,550.33,554.7,43207344,0.010748016866716038,
GOOGL,2015-02-27,534.32,569.42,521.72,562.63,40420326,0.014194791426438595,
GOOGL,2015-01-30,532.6,545.41,490.91,537.55,52843510,-0.045600439556390523,
GOOGL,2014-12-31,545.09,548.79,497.19,530.66,54469614,-0.012900264088001533,
GOOGL,2014-11-28,563.53,567.15,539.19,549.08,29775322,0.03412263554022359,
GOOGL,2014-10-31,586.8,592.4,518.41,567.87,55503010,0.03364836890277895,
GOOGL,2014-09-30,582.95,605.4,577.01,588.41,35413703,0.03553146453795962,
GOOGL,2014-08-29,578.555,597.81,567.45,582.36,29046600,-0.010335170619072182,
GOOGL,2014-07-31,587.65,608.91,572.1001,579.55,38583300,-0.004836872870371201,
GOOGL,2014-06-30,569.75,589.6,547.47,584.67,39445800,0.008795645167288473,
GOOGL,2014-05-30,534.25,577.66,511.09,571.65,41456800,-0.0225206695140636,
GOOGL,2014-04-30,1120.27,1144.8,511.0,534.88,68887600,-0.06648449331619041,
GOOGL,2014-03-31,1206.75,1226.99,1102.1,1114.51,87224100,0.7341277027473493,
GOOGL,2014-02-28,1179.2,1228.88,1128.02,1215.65,81010500,0.08686406672890466,
GOOGL,2014-01-31,1115.46,1186.54,1082.27,1180.97,108913300,-0.028942778474845582,
GOOGL,2013-12-31,1063.51,1121.0,1049.02,1120.71,67617600,-0.05237372166046718,
GOOGL,2013-11-29,1031.79,1068.0,1005.0,1059.59,52459700,-0.056080372182942595,
GOOGL,2013-10-31,880.25,1041.52,842.98,1030.58,110337300,-0.027760290295127797,
GOOGL,2013-09-30,854.36,905.99,853.95,875.91,66180000,-0.16261368360238238,
GOOGL,2013-08-30,895.0,909.709,845.56,846.9,66906000,-0.03368072200472358,
GOOGL,2013-07-31,886.45,928.0,875.61,887.75,102387300,0.04710754789564402,
GOOGL,2013-06-28,873.0,910.84,847.22,880.37,97063000,-0.008347898171734558,
GOOGL,2013-05-31,823.26,920.6,816.36,871.218,98734600,-0.010450041089126021,
GOOGL,2013-04-30,795.01,827.64,761.2601,824.57,106996300,-0.05503019422712175,
GOOGL,2013-03-28,797.8,844.0,793.3,794.188,85011800,-0.037541829296409625,
GOOGL,2013-02-28,758.2,808.97,758.1,801.2,92587100,0.008790394752857988,
GOOGL,2013-01-31,719.42,760.95,695.52,755.69,104704600,-0.05847936461686722,
GOOGL,2012-12-31,702.24,738.28,682.3301,707.38,83306700,-0.06606323535044833,
GOOGL,2012-11-30,679.5,699.22,636.0,698.37,93264000,-0.012818955548022244,
GOOGL,2012-10-31,759.05,774.38,669.7,680.2976,143452800,-0.02621869878689128,
GOOGL,2012-09-28,684.55,764.89,673.5,754.5,120233800,0.10352492871846943,
GOOGL,2012-08-31,637.3,688.99,623.41,685.09,94031300,-0.09650506171486212,
GOOGL,2012-07-31,581.82,642.6,562.09,632.97,102469600,-0.07912718883689517,
GOOGL,2012-06-29,571.79,587.89,556.5201,580.07,92914500,-0.08727424174291935,
GOOGL,2012-05-31,603.79,637.85,579.0,580.86,117228000,0.0013609780468081438,
GOOGL,2012-04-30,640.77,653.14,590.2,604.85,117636800,0.04047072944582206,
GOOGL,2012-03-30,622.26,658.589,593.84,641.24,94564700,0.05842330841561549,
GOOGL,2012-02-29,584.94,625.6,579.14,618.25,94633500,-0.0365108954199473,
GOOGL,2012-01-31,652.94,670.25,564.55,580.11,147136900,-0.06367516567091538,
GOOGL,2011-12-30,600.0,646.76,599.0,645.9,109983800,0.10742695230781683,
GOOGL,2011-11-30,580.1,618.3,561.33,599.39,120479300,-0.07473222164504953,
GOOGL,2011-10-31,509.85,602.7,480.596,592.64,154275400,-0.011325339375617659,
GOOGL,2011-09-30,540.75,558.52,510.5,515.04,117140800,-0.14034256446726184,
GOOGL,2011-08-31,611.22,615.5,490.86,540.96,213336700,0.04910077140907788,
GOOGL,2011-07-29,506.74,627.4992,506.38,603.69,161948200,0.1097154821868107,
GOOGL,2011-06-30,528.04,533.1999,473.02,506.38,118130800,-0.17577344556712143,
GOOGL,2011-05-31,545.7,545.73,513.4,529.02,90564200,0.043738862747725364,
GOOGL,2011-04-29,588.76,595.19,519.0,544.1,140342000,0.028106815164888964,
GOOGL,2011-03-31,617.78,619.22,551.2801,586.76,120156600,0.07548282412768226,
GOOGL,2011-02-28,604.49,631.18,601.35,613.4,83653600,0.04440137406058903,
GOOGL,2011-01-31,596.48,642.96,595.55,600.36,119847800,-0.02148777639203717,
GOOGL,2010-12-31,563.0,607.0,562.4,593.97,84484800,-0.010700662251397116,
GOOGL,2010-11-30,615.73,630.85,553.31,555.71,116766000,-0.06658223759153861,
GOOGL,2010-10-29,530.0,624.74,518.8501,613.7,158536000,0.09925963394987311,
GOOGL,2010-09-30,454.98,536.849,452.5,525.79,119281400,-0.1546043159183927,
GOOGL,2010-08-31,488.99,508.6,447.65,450.02,105603500,-0.15560986725547385,
GOOGL,2010-07-30,445.29,497.5,433.63,484.85,138480300,0.07454753852937043,
GOOGL,2010-06-30,480.43,509.25,444.72,444.95,119605600,-0.08587764844768406,
GOOGL,2010-05-28,526.5,532.92,460.0,485.63,162958300,0.08748510077633319,
GOOGL,2010-04-30,571.35,597.84,521.03,525.695,145974700,0.07927417957294726,
GOOGL,2010-03-31,529.2,588.275,527.74,567.12,167380600,0.07584972489461043,
GOOGL,2010-02-26,534.602,547.5,520.0,526.8,103963600,-0.07374995167763625,
GOOGL,2010-01-29,626.95,629.51,525.61,529.944,178021600,0.005950370717232125,
GOOGL,2009-12-31,588.13,625.99,579.18,619.98,85154200,0.15691587886796063,
GOOGL,2009-11-30,537.08,587.0599,528.241,583.0,81729700,-0.0615000331038262,
GOOGL,2009-10-30,493.0,561.64,482.6,536.12,154193500,-0.08382916974019647,
GOOGL,2009-09-30,459.68,507.0,452.59,495.85,102056300,-0.07808455497816179,
GOOGL,2009-08-31,448.74,474.35,438.5605,461.67,97378800,-0.07142311148826411,
GOOGL,2009-07-31,424.2,452.7,395.9801,443.05,145887200,-0.04116771965055861,
GOOGL,2009-06-30,418.73,447.34,401.8901,421.59,140780100,-0.049649352712548125,
GOOGL,2009-05-29,395.03,417.2329,384.69,417.23,113955500,-0.01039564928158515,
GOOGL,2009-04-30,343.78,403.75,340.61,395.97,175489100,-0.0522991776902052,
GOOGL,2009-03-31,333.33,359.16,289.45,348.06,227721500,-0.12896357210294498,
GOOGL,2009-02-27,334.27,381.0,329.55,337.99,222946400,-0.029358569459494097,
GOOGL,2009-01-30,308.5995,352.33,282.75,338.53,219542700,0.001596405471184585,
GOOGL,2008-12-31,286.68,329.5,262.5801,307.65,225787700,-0.09564994153121928,
GOOGL,2008-11-28,357.58,372.36,247.3,292.96,315749100,-0.048926692260298776,
GOOGL,2008-10-31,411.15,416.98,309.44,359.36,398191400,0.20428859062387794,
GOOGL,2008-09-30,476.77,482.18,380.71,400.52,267887800,0.10843903128952363,
GOOGL,2008-08-29,472.06,510.66,461.9,463.29,137490300,0.14558950506341742,
GOOGL,2008-07-31,520.0,555.68,465.6005,473.75,207962700,0.02232654849361675,
GOOGL,2008-06-30,582.5,588.04,515.09,526.42,187380600,0.10541961681369323,
GOOGL,2008-05-30,578.31,602.45,537.81,585.8,209055200,0.10687906118330369,
GOOGL,2008-04-30,447.74,584.86,441.0,574.29,285802500,-0.019843939177158147,
GOOGL,2008-03-31,471.51,472.72,412.11,440.47,290938800,-0.26529215658624006,
GOOGL,2008-02-29,528.67,541.04,446.85,471.18,354015500,0.06739784798460355,
GOOGL,2008-01-31,692.87,697.37,519.0,564.3,315262000,0.18034583836025603,
GOOGL,2007-12-31,691.01,724.8,652.5,691.48,170456500,0.2032482030794917,
GOOGL,2007-11-30,702.79,747.24,616.02,693.0,342606600,0.0021957711353171334,
GOOGL,2007-10-31,569.97,707.0,569.61,707.0,310590000,0.020000666706669435,
GOOGL,2007-09-28,515.02,571.7899,510.88,567.27,138687900,-0.22019528503533467,
GOOGL,2007-08-31,510.5,526.82,480.46,515.25,177222800,-0.09618316109066967,
GOOGL,2007-07-31,525.49,558.58,498.88,510.0,233027400,-0.010241494052196907,
GOOGL,2007-06-29,501.0,534.99,497.59,522.7001,257837700,0.02459715131481596,
GOOGL,2007-05-31,472.19,508.78,457.41,497.909,198963200,-0.048590547629558604,
GOOGL,2007-04-30,457.76,492.5,452.12,471.38,185730000,-0.054752766615387104,
GOOGL,2007-03-30,442.67,466.0,437.0,458.16,235995600,-0.028446094702639788,
GOOGL,2007-02-28,506.0,506.01,443.04,449.45,227599400,-0.019193855066193692,
GOOGL,2007-01-31,466.0,513.0,461.11,501.5,248923900,0.10957899438258194,
GOOGL,2006-12-29,485.98,492.4,452.3405,460.48,183144000,-0.08533418370298723,
GOOGL,2006-11-30,478.755,513.0,465.0615,484.81,236642800,0.05148763790607296,
GOOGL,2006-10-31,401.9,491.96,398.19,476.39,316709800,-0.01752021510830404,
GOOGL,2006-09-29,380.995,418.69,376.72,401.9,242858900,-0.17003354504161666,
GOOGL,2006-08-31,385.11,390.0,363.36,378.53,213728900,-0.0599079714807979,
GOOGL,2006-07-31,420.04,427.89,377.69,386.6,254787800,0.021095236799873237,
GOOGL,2006-06-30,373.54,419.33,371.6,419.33,284475000,0.08126763266085481,
GOOGL,2006-05-31,417.85,419.44,360.57,371.82,351526700,-0.12024833323301433,
GOOGL,2006-04-28,389.75,450.72,387.93,417.94,370257300,0.11692801534988094,
GOOGL,2006-03-31,369.0,399.0,331.55,390.0,612913300,-0.06919114242825988,
GOOGL,2006-02-28,389.86,406.5,337.83,362.62,594453900,-0.07279128512602934,
GOOGL,2006-01-31,422.52,475.11,394.74,432.6601,597481100,0.17659697728740234,
GOOGL,2005-12-30,409.2,446.21,399.01,414.86,397165000,-0.042011317367065745,
GOOGL,2005-11-30,371.86,431.24,369.01,404.9125,422908000,-0.024270119536206242,
GOOGL,2005-10-31,313.63,374.75,290.685,372.14,385538000,-0.08440086682229794,
GOOGL,2005-09-30,285.91,320.95,285.0,316.46,339965100,-0.16207327626865825,
GOOGL,2005-08-31,288.48,299.72,273.35,286.0,285656800,-0.10120504047098453,
GOOGL,2005-07-29,295.04,317.8,286.99,287.76,409487200,0.006134988567515929,
GOOGL,2005-06-30,283.2,309.25,267.43,294.15,777224400,0.021963041923096477,
GOOGL,2005-05-31,222.05,278.4,220.21,277.27,507029100,-0.05909808062132637,
GOOGL,2005-04-29,181.76,224.74,179.84,220.0,452927500,-0.23136421433677704,
GOOGL,2005-03-31,189.29,189.85,172.57,180.51,343553000,-0.19784136845199146,
GOOGL,2005-02-28,194.38,216.8,181.0,187.99,650567500,0.040602592025500095,
GOOGL,2005-01-31,197.4,205.3,176.29,195.62,409918400,0.03978523193647676,
GOOGL,2004-12-31,181.77,199.88,168.47,192.79,290392600,-0.014572488250969436,
GOOGL,2004-11-30,193.5,201.6,161.31,181.98,554632100,-0.05770472268283277,
GOOGL,2004-10-29,130.8,199.95,128.9,190.64,513620700,0.04649004186194193,
GOOGL,2004-09-30,102.7,135.02,98.94,129.6,212494700,-0.3859340488723123,
MSFT,2025-03-04,398.82,398.82,381.0,388.61,52350649,0.0,
MSFT,2025-02-28,411.6,419.31,386.57,396.99,432468323,0.02133482143887068,
MSFT,2025-01-31,425.53,448.38,410.72,415.06,462562599,0.044511996640446465,
MSFT,2024-12-31,421.57,456.1648,420.66,421.5,439908245,0.015396689348395989,
MSFT,2024-11-29,409.01,429.325,405.5713,423.46,442321341,0.004639281185880009,
MSFT,2024-10-31,428.45,438.5,406.3,406.35,440766715,-0.041244201428576335,
MSFT,2024-09-30,417.91,441.85,400.8,430.3,376719438,0.05726778264534014,
MSFT,2024-08-30,420.785,427.46,385.58,417.14,451919023,-0.03106074297606509,
MSFT,2024-07-31,448.66,468.35,412.21,418.35,440446499,0.0028965058731188612,
MSFT,2024-06-28,415.525,456.17,408.9234,446.95,342370406,0.0661283287922538,
MSFT,2024-05-31,392.61,433.6,390.31,415.13,413810421,-0.07385500734459609,
MSFT,2024-04-30,423.95,429.37,388.03,389.33,440119511,-0.06416441114968963,
MSFT,2024-03-28,411.27,430.82,398.39,420.72,425101681,0.07754021624151286,
MSFT,2024-02-29,401.83,420.82,397.22,413.64,444203455,-0.016971498964314564,
MSFT,2024-01-31,373.86,415.32,366.5,397.58,525975837,-0.03959985861039904,
MSFT,2023-12-29,376.76,378.16,362.9,376.04,521914675,-0.05570065099602503,
MSFT,2023-11-30,339.79,384.3,339.65,378.91,564165364,0.007603189153849818,
MSFT,2023-10-31,316.28,346.2,311.215,338.11,540963749,-0.11392742353954118,
MSFT,2023-09-29,331.31,340.86,309.45,315.75,416768824,-0.0684205250940582,
MSFT,2023-08-31,335.19,338.54,311.5508,327.76,479669427,0.03733087200801522,
MSFT,2023-07-31,339.19,366.78,327.0,335.92,666956355,0.024591403137322332,
MSFT,2023-06-30,325.93,351.47,322.5,340.54,547748450,0.013659556616560074,
MSFT,2023-05-31,306.97,335.94,303.4,328.39,600453246,-0.03633066654777062,
MSFT,2023-04-28,286.52,308.93,275.37,307.26,551356990,-0.06650763174221336,
MSFT,2023-03-31,250.76,289.27,245.61,288.3,747751976,-0.06369269005815736,
MSFT,2023-02-28,248.0,276.76,245.47,249.42,615540778,-0.14486338215175557,
MSFT,2023-01-31,243.08,249.83,219.35,247.81,666168068,-0.00647589898670426,
MSFT,2022-12-30,253.87,263.915,233.87,239.82,591366468,-0.03277368155460969,
MSFT,2022-11-30,234.6,255.33,213.431,255.14,615328220,0.06192377215885688,
MSFT,2022-10-31,235.41,251.04,219.13,232.13,671366804,-0.09451485455078841,
MSFT,2022-09-30,258.87,267.45,232.73,232.9,575416752,0.0033116173309398673,
MSFT,2022-08-31,277.82,294.18,260.66,261.47,476959033,0.11571037728017784,
MSFT,2022-07-29,256.39,282.0,245.94,280.74,534986150,0.07110941993570671,
MSFT,2022-06-30,275.195,277.69,241.51,256.83,621501474,-0.08901458668367607,
MSFT,2022-05-31,277.71,290.88,246.44,271.87,742766114,0.05690962344673391,
MSFT,2022-04-29,309.37,315.11,270.0,277.52,622644983,0.020568991792256207,
MSFT,2022-03-31,296.4,315.95,270.0,308.31,732627846,0.10521276764359724,
MSFT,2022-02-28,310.41,315.12,271.52,298.79,697204843,-0.03136478480861033,
MSFT,2022-01-31,335.35,338.0,276.05,310.98,946705316,0.03998761593318922,
MSFT,2021-12-31,335.13,344.3,317.25,336.32,625743806,0.07833448625891601,
MSFT,2021-11-30,331.355,349.67,326.37,330.59,507120518,-0.017184150793021304,
MSFT,2021-10-29,282.1217,332.0,280.25,331.62,516523658,0.003110798177661707,
MSFT,2021-09-30,302.865,305.32,281.62,281.92,502931199,-0.16236639232541183,
MSFT,2021-08-31,286.36,305.84,283.74,301.88,440360333,0.06840624466885288,
MSFT,2021-07-30,269.61,290.15,269.6,284.91,522303043,-0.05785624649369671,
MSFT,2021-06-30,251.23,271.65,243.0,270.9,508388858,-0.05042359183192155,
MSFT,2021-05-28,253.4,254.35,238.07,249.68,495089530,-0.08156965112852536,
MSFT,2021-04-30,238.47,263.19,238.0501,252.18,568698272,0.009963020282556342,
MSFT,2021-03-31,235.9,241.05,224.26,235.77,724981506,-0.06728636469888712,
MSFT,2021-02-26,235.06,246.13,227.88,232.38,489396912,-0.014482790791477516,
MSFT,2021-01-29,222.53,242.64,211.94,231.96,647897096,-0.0018090197464759538,
MSFT,2020-12-31,214.51,227.18,209.11,222.42,593966967,-0.04199745661754406,
MSFT,2020-11-30,204.29,228.12,200.12,214.07,573325190,-0.03826442205156479,
MSFT,2020-10-30,213.49,225.21,199.62,202.47,631674298,-0.05571133691570629,
MSFT,2020-09-30,225.51,232.86,196.25,210.33,768528897,0.03808599846356127,
MSFT,2020-08-31,211.52,231.15,203.14,225.53,692382980,0.06977546190103118,
MSFT,2020-07-31,203.14,216.38,197.51,205.01,769842002,-0.09539442935153342,
MSFT,2020-06-30,182.54,204.4,181.35,203.51,765012029,-0.007343614712026711,
MSFT,2020-05-29,175.8,187.51,173.8,183.25,688873081,-0.10486380295769618,
MSFT,2020-04-30,153.0,180.4,150.36,179.21,984810925,-0.022293038211463535,
MSFT,2020-03-31,165.31,175.0,132.52,157.71,1612954386,-0.1278003990558309,
MSFT,2020-02-28,170.43,190.7,152.0,162.01,887894931,0.026900158222860397,
MSFT,2020-01-31,158.78,174.05,156.51,170.23,555989763,0.04949240210415218,
MSFT,2019-12-31,151.81,159.55,146.65,157.7,452664147,-0.07645596985748646,
MSFT,2019-11-29,144.26,152.5,142.97,151.38,393028043,-0.0409012620879713,
MSFT,2019-10-31,139.66,145.67,133.22,143.37,560654410,-0.054364530622844756,
MSFT,2019-09-30,136.61,142.37,134.51,139.03,477645820,-0.03073896407672466,
MSFT,2019-08-30,137.0,140.94,130.78,137.86,585509525,-0.008451059723946091,
MSFT,2019-07-31,136.63,141.68,134.67,136.27,484553299,-0.011600465695776403,
MSFT,2019-06-28,123.85,138.4,119.01,133.96,508324437,-0.017096963835725527,
MSFT,2019-05-31,130.53,130.65,123.04,123.68,547218448,-0.07984366308689198,
MSFT,2019-04-30,118.95,131.37,118.1,130.6,433157868,0.05444163200321872,
MSFT,2019-03-29,112.89,120.82,108.8,117.94,589045341,-0.10196319626997256,
MSFT,2019-02-28,103.78,113.24,102.35,112.03,469095970,-0.051409328001726165,
MSFT,2019-01-31,99.55,107.9,97.2,104.43,714204787,-0.07024970207917461,
MSFT,2018-12-31,113.0,113.42,93.96,101.57,944287635,-0.02776877454004762,
MSFT,2018-11-30,107.05,112.24,99.35,110.89,720228643,0.08779050301371483,
MSFT,2018-10-31,114.75,116.18,100.11,106.81,927547942,-0.03748716386352033,
MSFT,2018-09-28,110.85,115.29,107.23,114.37,480255674,0.06838725169152124,
MSFT,2018-08-31,106.03,112.78,104.84,112.33,456630721,-0.017997839139647528,
MSFT,2018-07-31,98.1,111.15,98.0,106.08,569501573,-0.05724744121592554,
MSFT,2018-06-29,99.28,102.69,97.26,98.61,602585341,-0.07302085009331462,
MSFT,2018-05-31,93.21,99.99,92.45,98.84,509418119,0.002329704776171626,
MSFT,2018-04-30,90.47,97.9,87.51,93.52,668258570,-0.055327063956596416,
MSFT,2018-03-29,93.99,97.24,87.08,91.27,732866406,-0.02435317063502699,
MSFT,2018-02-28,94.79,96.07,83.83,93.77,690287596,0.027022828902747823,
MSFT,2018-01-31,86.13,95.45,85.5,95.01,543377322,0.013137173787124503,
MSFT,2017-12-29,83.6,87.4999,80.7,85.54,447828256,-0.10499804641989549,
MSFT,2017-11-30,83.68,85.06,82.24,84.17,415711970,-0.016145539575277854,
MSFT,2017-10-31,74.71,86.2,73.71,83.18,440510118,-0.011831628908719017,
MSFT,2017-09-29,74.71,75.97,72.92,74.49,367134396,-0.11034204612658088,
MSFT,2017-08-31,73.1,74.96,71.28,74.77,429156682,0.0037518468236392407,
MSFT,2017-07-31,69.33,74.42,68.02,72.7,451248934,-0.02807535047235036,
MSFT,2017-06-30,70.24,72.89,68.09,68.93,610120893,-0.05324988764191318,
MSFT,2017-05-31,68.68,70.74,67.14,69.84,505249296,0.013115414633786213,
MSFT,2017-04-28,65.81,69.14,64.85,68.46,428857613,-0.019957278429307647,
MSFT,2017-03-31,64.13,66.19,63.62,65.86,489173200,-0.038718356153820965,
MSFT,2017-02-28,64.355,65.24,62.75,63.98,440744043,-0.028960742426846337,
MSFT,2017-01-31,62.79,65.91,61.95,64.65,494435826,0.010417570696494698,
MSFT,2016-12-30,60.11,64.1,58.8,62.14,513579428,-0.03959820125296518,
MSFT,2016-11-30,59.97,61.41,57.28,60.26,613056964,-0.030721370262746198,
MSFT,2016-10-31,57.405,61.3699,56.315,59.92,614841775,-0.00565819449319106,
